Date,Open,High,Low,Close,Adj Close,Volume,Moving Average,RSI
2024-02-08,189.389999,189.539993,187.350006,188.320007,188.080017,40962000,175.78195082926828,42.806411423521425
2024-02-09,188.649994,189.990005,188.000000,188.850006,188.850006,45155200,175.2680482195122,37.837848272988985
2024-02-12,188.419998,188.669998,186.789993,187.149994,187.149994,41781900,174.9726823414634,30.998588878839456
2024-02-13,185.770004,186.210007,183.509995,185.039993,185.039993,56529500,174.76560941463416,29.03368636944613
2024-02-14,185.320007,185.529999,182.440002,184.149994,184.149994,54630500,174.48609741463414,28.330452423640622
2024-02-15,183.550003,184.490005,181.350006,183.860001,183.860001,65434500,174.1329267804878,30.24008535547432
2024-02-16,183.419998,184.850006,181.669998,182.309998,182.309998,49701400,173.7839024390244,29.085267561651634
2024-02-20,181.789993,182.429993,180.000000,181.559998,181.559998,53665600,173.42975597560977,33.452517857121876
2024-02-21,181.940002,182.889999,180.660004,182.320007,182.320007,41529700,173.0073167804878,43.772498859731456
2024-02-22,183.479996,184.960007,182.460007,184.369995,184.369995,52292200,172.55536558536585,42.3572531702589
2024-02-23,185.009995,185.039993,182.229996,182.520004,182.520004,45119700,172.17438973170732,40.28019864576681
2024-02-26,182.240005,182.759995,180.649994,181.160004,181.160004,40867400,171.8782921707317,30.432209405964628
2024-02-27,181.100006,183.919998,179.559998,182.630005,182.630005,54318900,171.56756031707317,29.800119854677106
2024-02-28,182.509995,183.119995,180.130005,181.419998,181.419998,48953900,171.56756031707317,27.31400908574676
2024-02-29,181.270004,182.570007,179.529999,180.750000,180.750000,136682600,171.56756031707317,27.98136544611023
2024-03-01,179.550003,180.529999,177.380005,179.660004,179.660004,73488000,171.56756031707317,24.112667505652666
2024-03-04,176.149994,176.899994,173.789993,175.100006,175.100006,81510100,171.56756031707317,20.766624564094798
2024-03-05,170.759995,172.039993,169.619995,170.119995,170.119995,95132400,171.56756031707317,18.228275526816574
2024-03-06,171.059998,171.240005,168.679993,169.119995,169.119995,68587700,171.56756031707317,18.14327641866818
2024-03-07,169.149994,170.729996,168.490005,169.000000,169.000000,71765100,171.56756031707317,18.274972451960622
2024-03-08,169.000000,173.699997,168.940002,170.729996,170.729996,76114600,171.56756031707317,25.466087061901305
2024-03-11,172.940002,174.380005,172.050003,172.750000,172.750000,60139500,171.56756031707317,32.287896812520344
2024-03-12,173.149994,174.029999,171.009995,173.229996,173.229996,59825400,171.56756031707317,31.516840130946022
2024-03-13,172.770004,173.190002,170.759995,171.130005,171.130005,52488700,171.56756031707317,23.1331197292986
2024-03-14,172.910004,174.309998,172.050003,173.000000,173.000000,72913500,171.56756031707317,30.697468303715326
2024-03-15,171.169998,172.619995,170.289993,172.619995,172.619995,121664700,171.56756031707317,31.96788107158649
2024-03-18,175.570007,177.710007,173.520004,173.720001,173.720001,75604200,171.56756031707317,30.888020668212803
2024-03-19,174.339996,176.610001,173.029999,176.080002,176.080002,55215200,171.56756031707317,39.08422373972979
2024-03-20,175.720001,178.669998,175.089996,178.669998,178.669998,53423100,171.56756031707317,46.05761412343218
2024-03-21,177.050003,177.490005,170.839996,171.369995,171.369995,106181300,171.56756031707317,37.28135967609939
2024-03-22,171.759995,173.050003,170.059998,172.279999,172.279999,71106600,171.56756031707317,45.127839136713284
